Sr No._x,Date of Encashment,Name of the Political Party,Account no. of Political Party,Prefix,Bond Number,Denominations_x,Pay Branch Code,Pay Teller,Prefix_BondNumber_x,Sr No._y,Reference No  (URN),Journal Date,Date of Purchase,Date of Expiry,Name of the Purchaser,Denominations_y,Issue Branch Code,Issue Teller,Status,Prefix_BondNumber_y
15971,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,23898,100000,847,6013147,OL_23898,14524,00847202307120000003238,2023-07-12,2023-07-12,2023-07-26,GOWREDDY HARIPRASAD REDDY,100000,847,6458726,Paid,OL_23898
15972,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,18802,100000,847,6013147,OL_18802,14525,00847202307120000003238,2023-07-12,2023-07-12,2023-07-26,GOWREDDY HARIPRASAD REDDY,100000,847,6458726,Paid,OL_18802
15973,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,23900,100000,847,6013147,OL_23900,14526,00847202307120000003238,2023-07-12,2023-07-12,2023-07-26,GOWREDDY HARIPRASAD REDDY,100000,847,6458726,Paid,OL_23900
15974,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,18804,100000,847,6013147,OL_18804,14527,00847202307120000003238,2023-07-12,2023-07-12,2023-07-26,GOWREDDY HARIPRASAD REDDY,100000,847,6458726,Paid,OL_18804
15975,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,23894,100000,847,6013147,OL_23894,14766,00847202307120000003239,2023-07-12,2023-07-12,2023-07-26,SRI VIGNEWARA CONSTRUCTIONS,100000,847,6458726,Paid,OL_23894
15976,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,23896,100000,847,6013147,OL_23896,14767,00847202307120000003239,2023-07-12,2023-07-12,2023-07-26,SRI VIGNEWARA CONSTRUCTIONS,100000,847,6458726,Paid,OL_23896
15977,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,18803,100000,847,6013147,OL_18803,14768,00847202307120000003239,2023-07-12,2023-07-12,2023-07-26,SRI VIGNEWARA CONSTRUCTIONS,100000,847,6458726,Paid,OL_18803
15978,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,18805,100000,847,6013147,OL_18805,14769,00847202307120000003239,2023-07-12,2023-07-12,2023-07-26,SRI VIGNEWARA CONSTRUCTIONS,100000,847,6458726,Paid,OL_18805
15979,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,23899,100000,847,6013147,OL_23899,14770,00847202307120000003239,2023-07-12,2023-07-12,2023-07-26,SRI VIGNEWARA CONSTRUCTIONS,100000,847,6458726,Paid,OL_23899
15980,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,18811,100000,847,6013147,OL_18811,14771,00847202307120000003239,2023-07-12,2023-07-12,2023-07-26,SRI VIGNEWARA CONSTRUCTIONS,100000,847,6458726,Paid,OL_18811
15981,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,18801,100000,847,6013147,OL_18801,14772,00847202307120000003239,2023-07-12,2023-07-12,2023-07-26,SRI VIGNEWARA CONSTRUCTIONS,100000,847,6458726,Paid,OL_18801
15982,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,18809,100000,847,6013147,OL_18809,14773,00847202307120000003239,2023-07-12,2023-07-12,2023-07-26,SRI VIGNEWARA CONSTRUCTIONS,100000,847,6458726,Paid,OL_18809
15983,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,18807,100000,847,6013147,OL_18807,14774,00847202307120000003239,2023-07-12,2023-07-12,2023-07-26,SRI VIGNEWARA CONSTRUCTIONS,100000,847,6458726,Paid,OL_18807
15984,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,23893,100000,847,6013147,OL_23893,14743,00847202307120000003241,2023-07-12,2023-07-12,2023-07-26,SIAN INFRA AND REALCON LLP,100000,847,6458726,Paid,OL_23893
15985,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,23889,100000,847,6013147,OL_23889,14744,00847202307120000003241,2023-07-12,2023-07-12,2023-07-26,SIAN INFRA AND REALCON LLP,100000,847,6458726,Paid,OL_23889
15986,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,23891,100000,847,6013147,OL_23891,14745,00847202307120000003241,2023-07-12,2023-07-12,2023-07-26,SIAN INFRA AND REALCON LLP,100000,847,6458726,Paid,OL_23891
15987,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,23897,100000,847,6013147,OL_23897,14746,00847202307120000003241,2023-07-12,2023-07-12,2023-07-26,SIAN INFRA AND REALCON LLP,100000,847,6458726,Paid,OL_23897
15988,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,23895,100000,847,6013147,OL_23895,14747,00847202307120000003241,2023-07-12,2023-07-12,2023-07-26,SIAN INFRA AND REALCON LLP,100000,847,6458726,Paid,OL_23895
15989,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,23884,100000,847,6013147,OL_23884,14514,00847202307120000003242,2023-07-12,2023-07-12,2023-07-26,GANGADASU BASIVI REDDY,100000,847,6458726,Paid,OL_23884
15990,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,23886,100000,847,6013147,OL_23886,14515,00847202307120000003242,2023-07-12,2023-07-12,2023-07-26,GANGADASU BASIVI REDDY,100000,847,6458726,Paid,OL_23886
15991,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,23888,100000,847,6013147,OL_23888,14516,00847202307120000003242,2023-07-12,2023-07-12,2023-07-26,GANGADASU BASIVI REDDY,100000,847,6458726,Paid,OL_23888
15992,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,23890,100000,847,6013147,OL_23890,14517,00847202307120000003242,2023-07-12,2023-07-12,2023-07-26,GANGADASU BASIVI REDDY,100000,847,6458726,Paid,OL_23890
15993,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,23882,100000,847,6013147,OL_23882,14518,00847202307120000003242,2023-07-12,2023-07-12,2023-07-26,GANGADASU BASIVI REDDY,100000,847,6458726,Paid,OL_23882
15994,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,23892,100000,847,6013147,OL_23892,14519,00847202307120000003242,2023-07-12,2023-07-12,2023-07-26,GANGADASU BASIVI REDDY,100000,847,6458726,Paid,OL_23892
15995,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,23878,100000,847,6013147,OL_23878,14520,00847202307120000003242,2023-07-12,2023-07-12,2023-07-26,GANGADASU BASIVI REDDY,100000,847,6458726,Paid,OL_23878
15996,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,23880,100000,847,6013147,OL_23880,14521,00847202307120000003242,2023-07-12,2023-07-12,2023-07-26,GANGADASU BASIVI REDDY,100000,847,6458726,Paid,OL_23880
15997,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,18815,100000,847,6013147,OL_18815,14780,00847202307120000003243,2023-07-12,2023-07-12,2023-07-26,SRIVAY INDUSTRIES LIMITED,100000,847,6458726,Paid,OL_18815
15998,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,18827,100000,847,6013147,OL_18827,14781,00847202307120000003243,2023-07-12,2023-07-12,2023-07-26,SRIVAY INDUSTRIES LIMITED,100000,847,6458726,Paid,OL_18827
15999,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,18813,100000,847,6013147,OL_18813,14782,00847202307120000003243,2023-07-12,2023-07-12,2023-07-26,SRIVAY INDUSTRIES LIMITED,100000,847,6458726,Paid,OL_18813
16000,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,18829,100000,847,6013147,OL_18829,14783,00847202307120000003243,2023-07-12,2023-07-12,2023-07-26,SRIVAY INDUSTRIES LIMITED,100000,847,6458726,Paid,OL_18829
16001,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,18817,100000,847,6013147,OL_18817,14784,00847202307120000003243,2023-07-12,2023-07-12,2023-07-26,SRIVAY INDUSTRIES LIMITED,100000,847,6458726,Paid,OL_18817
16002,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,18819,100000,847,6013147,OL_18819,14785,00847202307120000003243,2023-07-12,2023-07-12,2023-07-26,SRIVAY INDUSTRIES LIMITED,100000,847,6458726,Paid,OL_18819
16003,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,18825,100000,847,6013147,OL_18825,14786,00847202307120000003243,2023-07-12,2023-07-12,2023-07-26,SRIVAY INDUSTRIES LIMITED,100000,847,6458726,Paid,OL_18825
16004,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,18823,100000,847,6013147,OL_18823,14787,00847202307120000003243,2023-07-12,2023-07-12,2023-07-26,SRIVAY INDUSTRIES LIMITED,100000,847,6458726,Paid,OL_18823
16005,2023-07-14,BHARAT RASHTRA SAMITHI,*******7477,OL,18821,100000,847,6013147,OL_18821,14788,00847202307120000003243,2023-07-12,2023-07-12,2023-07-26,SRIVAY INDUSTRIES LIMITED,100000,847,6458726,Paid,OL_18821
16006,2023-07-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,13905,10000000,691,8212066,OC_13905,14392,00691202307110000003152,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,10000000,691,8212066,Paid,OC_13905
16007,2023-07-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,13907,10000000,691,8212066,OC_13907,14393,00691202307110000003152,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,10000000,691,8212066,Paid,OC_13907
16008,2023-07-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,13903,10000000,691,8212066,OC_13903,14394,00691202307110000003152,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,10000000,691,8212066,Paid,OC_13903
16009,2023-07-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,13901,10000000,691,8212066,OC_13901,14395,00691202307110000003152,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,10000000,691,8212066,Paid,OC_13901
16010,2023-07-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,13909,10000000,691,8212066,OC_13909,14396,00691202307110000003152,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,10000000,691,8212066,Paid,OC_13909
16011,2023-07-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,13915,10000000,691,8212066,OC_13915,14400,00691202307110000003156,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,10000000,691,8212066,Paid,OC_13915
16012,2023-07-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,13919,10000000,691,8212066,OC_13919,14406,00691202307110000003156,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,10000000,691,8212066,Paid,OC_13919
16013,2023-07-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,13913,10000000,691,8212066,OC_13913,14408,00691202307110000003156,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,10000000,691,8212066,Paid,OC_13913
16014,2023-07-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,13917,10000000,691,8212066,OC_13917,14410,00691202307110000003156,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,10000000,691,8212066,Paid,OC_13917
16015,2023-07-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,13911,10000000,691,8212066,OC_13911,14416,00691202307110000003156,2023-07-11,2023-07-11,2023-07-25,VEDANTA LIMITED,10000000,691,8212066,Paid,OC_13911
16016,2023-07-14,TELUGU DESAM PARTY,*******3067,TL,7395,1000000,847,6013147,TL_7395,14496,00847202307120000003189,2023-07-12,2023-07-12,2023-07-26,BYRAPANENI SHIVARJUN RAO,1000000,847,6458726,Paid,TL_7395
16017,2023-07-14,TELUGU DESAM PARTY,*******3067,TL,7393,1000000,847,6013147,TL_7393,14497,00847202307120000003189,2023-07-12,2023-07-12,2023-07-26,BYRAPANENI SHIVARJUN RAO,1000000,847,6458726,Paid,TL_7393
16018,2023-07-14,TELUGU DESAM PARTY,*******3067,OL,23838,100000,847,6013147,OL_23838,14498,00847202307120000003189,2023-07-12,2023-07-12,2023-07-26,BYRAPANENI SHIVARJUN RAO,100000,847,6458726,Paid,OL_23838
16019,2023-07-14,TELUGU DESAM PARTY,*******3067,OL,23830,100000,847,6013147,OL_23830,14499,00847202307120000003189,2023-07-12,2023-07-12,2023-07-26,BYRAPANENI SHIVARJUN RAO,100000,847,6458726,Paid,OL_23830
16020,2023-07-14,TELUGU DESAM PARTY,*******3067,OL,23832,100000,847,6013147,OL_23832,14500,00847202307120000003189,2023-07-12,2023-07-12,2023-07-26,BYRAPANENI SHIVARJUN RAO,100000,847,6458726,Paid,OL_23832
16021,2023-07-14,TELUGU DESAM PARTY,*******3067,OL,23834,100000,847,6013147,OL_23834,14501,00847202307120000003189,2023-07-12,2023-07-12,2023-07-26,BYRAPANENI SHIVARJUN RAO,100000,847,6458726,Paid,OL_23834
16022,2023-07-14,TELUGU DESAM PARTY,*******3067,OL,23836,100000,847,6013147,OL_23836,14502,00847202307120000003189,2023-07-12,2023-07-12,2023-07-26,BYRAPANENI SHIVARJUN RAO,100000,847,6458726,Paid,OL_23836
16023,2023-07-15,AAM AADMI PARTY,*******5086,OC,12859,10000000,691,8212066,OC_12859,14651,00001202307120000003188,2023-07-12,2023-07-12,2023-07-26,MKJ ENTERPRISES LIMITED,10000000,1,5898161,Paid,OC_12859
16024,2023-07-15,AAM AADMI PARTY,*******5086,OC,12855,10000000,691,8212066,OC_12855,14652,00001202307120000003188,2023-07-12,2023-07-12,2023-07-26,MKJ ENTERPRISES LIMITED,10000000,1,5898161,Paid,OC_12855
16025,2023-07-15,AAM AADMI PARTY,*******5086,OC,12853,10000000,691,8212066,OC_12853,14653,00001202307120000003188,2023-07-12,2023-07-12,2023-07-26,MKJ ENTERPRISES LIMITED,10000000,1,5898161,Paid,OC_12853
16026,2023-07-15,AAM AADMI PARTY,*******5086,OC,12861,10000000,691,8212066,OC_12861,14654,00001202307120000003188,2023-07-12,2023-07-12,2023-07-26,MKJ ENTERPRISES LIMITED,10000000,1,5898161,Paid,OC_12861
16027,2023-07-15,AAM AADMI PARTY,*******5086,OC,12857,10000000,691,8212066,OC_12857,14655,00001202307120000003188,2023-07-12,2023-07-12,2023-07-26,MKJ ENTERPRISES LIMITED,10000000,1,5898161,Paid,OC_12857
16028,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,OC,12775,10000000,847,6013147,OC_12775,13905,00001202307070000003100,2023-07-07,2023-07-07,2023-07-21,LAURELSECURITIESPVTLTD,10000000,1,5898161,Paid,OC_12775
16029,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,OC,12781,10000000,847,6013147,OC_12781,13906,00001202307070000003100,2023-07-07,2023-07-07,2023-07-21,LAURELSECURITIESPVTLTD,10000000,1,5898161,Paid,OC_12781
16030,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,OC,12784,10000000,847,6013147,OC_12784,14152,00001202307100000003103,2023-07-10,2023-07-10,2023-07-24,RIGHT AID CONSULTANTS PVT LTD,10000000,1,5898161,Paid,OC_12784
16031,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,OC,12845,10000000,847,6013147,OC_12845,14537,00001202307120000003185,2023-07-12,2023-07-12,2023-07-26,KAMNA CREDITS AND PROMOTORS PVT LTD,10000000,1,5898161,Paid,OC_12845
16032,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,OC,12851,10000000,847,6013147,OC_12851,14538,00001202307120000003185,2023-07-12,2023-07-12,2023-07-26,KAMNA CREDITS AND PROMOTORS PVT LTD,10000000,1,5898161,Paid,OC_12851
16033,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,OC,12849,10000000,847,6013147,OC_12849,14539,00001202307120000003185,2023-07-12,2023-07-12,2023-07-26,KAMNA CREDITS AND PROMOTORS PVT LTD,10000000,1,5898161,Paid,OC_12849
16034,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,OC,12843,10000000,847,6013147,OC_12843,14540,00001202307120000003185,2023-07-12,2023-07-12,2023-07-26,KAMNA CREDITS AND PROMOTORS PVT LTD,10000000,1,5898161,Paid,OC_12843
16035,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,OC,12847,10000000,847,6013147,OC_12847,14541,00001202307120000003185,2023-07-12,2023-07-12,2023-07-26,KAMNA CREDITS AND PROMOTORS PVT LTD,10000000,1,5898161,Paid,OC_12847
16036,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,OC,12862,10000000,847,6013147,OC_12862,14699,00001202307120000003195,2023-07-12,2023-07-12,2023-07-26,PCBL LIMITED,10000000,1,5898161,Paid,OC_12862
16037,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,OC,12868,10000000,847,6013147,OC_12868,14700,00001202307120000003195,2023-07-12,2023-07-12,2023-07-26,PCBL LIMITED,10000000,1,5898161,Paid,OC_12868
16038,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,OC,12866,10000000,847,6013147,OC_12866,14701,00001202307120000003195,2023-07-12,2023-07-12,2023-07-26,PCBL LIMITED,10000000,1,5898161,Paid,OC_12866
16039,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,OC,12864,10000000,847,6013147,OC_12864,14702,00001202307120000003195,2023-07-12,2023-07-12,2023-07-26,PCBL LIMITED,10000000,1,5898161,Paid,OC_12864
16040,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,OC,12860,10000000,847,6013147,OC_12860,14703,00001202307120000003195,2023-07-12,2023-07-12,2023-07-26,PCBL LIMITED,10000000,1,5898161,Paid,OC_12860
16041,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,OC,12870,10000000,847,6013147,OC_12870,14522,00001202307120000003233,2023-07-12,2023-07-12,2023-07-26,GANGES JUTE PRIVATE LTD,10000000,1,5898161,Paid,OC_12870
16042,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,OC,12874,10000000,847,6013147,OC_12874,14796,00001202307120000003234,2023-07-12,2023-07-12,2023-07-26,THE ANGUS COMPANY LIMITED,10000000,1,5898161,Paid,OC_12874
16043,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,OC,12872,10000000,847,6013147,OC_12872,14797,00001202307120000003234,2023-07-12,2023-07-12,2023-07-26,THE ANGUS COMPANY LIMITED,10000000,1,5898161,Paid,OC_12872
16044,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,OC,12873,10000000,847,6013147,OC_12873,14798,00001202307120000003236,2023-07-12,2023-07-12,2023-07-26,THE GANGES MANUFACTURING CO LTD,10000000,1,5898161,Paid,OC_12873
16045,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,OC,15563,10000000,847,6013147,OC_15563,14507,00300202307120000003235,2023-07-12,2023-07-12,2023-07-26,DOYEN ENGINEERING SERVICES PRIVATE,10000000,300,7905165,Paid,OC_15563
16046,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15163,1000000,847,6013147,TL_15163,13707,00001202307060000003074,2023-07-06,2023-07-06,2023-07-20,DIVIT SECURITY,1000000,1,5898161,Paid,TL_15163
16047,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15175,1000000,847,6013147,TL_15175,13708,00001202307060000003074,2023-07-06,2023-07-06,2023-07-20,DIVIT SECURITY,1000000,1,5898161,Paid,TL_15175
16048,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15171,1000000,847,6013147,TL_15171,13709,00001202307060000003074,2023-07-06,2023-07-06,2023-07-20,DIVIT SECURITY,1000000,1,5898161,Paid,TL_15171
16049,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15167,1000000,847,6013147,TL_15167,13710,00001202307060000003074,2023-07-06,2023-07-06,2023-07-20,DIVIT SECURITY,1000000,1,5898161,Paid,TL_15167
16050,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15165,1000000,847,6013147,TL_15165,13711,00001202307060000003074,2023-07-06,2023-07-06,2023-07-20,DIVIT SECURITY,1000000,1,5898161,Paid,TL_15165
16051,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15169,1000000,847,6013147,TL_15169,13712,00001202307060000003074,2023-07-06,2023-07-06,2023-07-20,DIVIT SECURITY,1000000,1,5898161,Paid,TL_15169
16052,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15173,1000000,847,6013147,TL_15173,13713,00001202307060000003074,2023-07-06,2023-07-06,2023-07-20,DIVIT SECURITY,1000000,1,5898161,Paid,TL_15173
16053,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15192,1000000,847,6013147,TL_15192,13888,00001202307070000003102,2023-07-07,2023-07-07,2023-07-21,ELLISBRIDGE ESTATES PVT LTD,1000000,1,5898161,Paid,TL_15192
16054,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15194,1000000,847,6013147,TL_15194,13889,00001202307070000003102,2023-07-07,2023-07-07,2023-07-21,ELLISBRIDGE ESTATES PVT LTD,1000000,1,5898161,Paid,TL_15194
16055,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15196,1000000,847,6013147,TL_15196,13890,00001202307070000003102,2023-07-07,2023-07-07,2023-07-21,ELLISBRIDGE ESTATES PVT LTD,1000000,1,5898161,Paid,TL_15196
16056,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15200,1000000,847,6013147,TL_15200,13891,00001202307070000003102,2023-07-07,2023-07-07,2023-07-21,ELLISBRIDGE ESTATES PVT LTD,1000000,1,5898161,Paid,TL_15200
16057,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15198,1000000,847,6013147,TL_15198,13892,00001202307070000003102,2023-07-07,2023-07-07,2023-07-21,ELLISBRIDGE ESTATES PVT LTD,1000000,1,5898161,Paid,TL_15198
16058,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15199,1000000,847,6013147,TL_15199,14153,00001202307100000003103,2023-07-10,2023-07-10,2023-07-24,RIGHT AID CONSULTANTS PVT LTD,1000000,1,5898161,Paid,TL_15199
16059,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15201,1000000,847,6013147,TL_15201,14154,00001202307100000003103,2023-07-10,2023-07-10,2023-07-24,RIGHT AID CONSULTANTS PVT LTD,1000000,1,5898161,Paid,TL_15201
16060,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15205,1000000,847,6013147,TL_15205,14155,00001202307100000003103,2023-07-10,2023-07-10,2023-07-24,RIGHT AID CONSULTANTS PVT LTD,1000000,1,5898161,Paid,TL_15205
16061,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15197,1000000,847,6013147,TL_15197,14156,00001202307100000003103,2023-07-10,2023-07-10,2023-07-24,RIGHT AID CONSULTANTS PVT LTD,1000000,1,5898161,Paid,TL_15197
16062,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15203,1000000,847,6013147,TL_15203,14157,00001202307100000003103,2023-07-10,2023-07-10,2023-07-24,RIGHT AID CONSULTANTS PVT LTD,1000000,1,5898161,Paid,TL_15203
16063,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15206,1000000,847,6013147,TL_15206,14166,00001202307100000003104,2023-07-10,2023-07-10,2023-07-24,SILVERTONE SECURITIES PRIVATE LIMIT,1000000,1,5898161,Paid,TL_15206
16064,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15210,1000000,847,6013147,TL_15210,14167,00001202307100000003104,2023-07-10,2023-07-10,2023-07-24,SILVERTONE SECURITIES PRIVATE LIMIT,1000000,1,5898161,Paid,TL_15210
16065,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15208,1000000,847,6013147,TL_15208,14168,00001202307100000003104,2023-07-10,2023-07-10,2023-07-24,SILVERTONE SECURITIES PRIVATE LIMIT,1000000,1,5898161,Paid,TL_15208
16066,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15258,1000000,847,6013147,TL_15258,14422,00001202307120000003225,2023-07-12,2023-07-12,2023-07-26,ABHINANDANSTOCKBROKINGPVTLTD,1000000,1,5898161,Paid,TL_15258
16067,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15262,1000000,847,6013147,TL_15262,14423,00001202307120000003225,2023-07-12,2023-07-12,2023-07-26,ABHINANDANSTOCKBROKINGPVTLTD,1000000,1,5898161,Paid,TL_15262
16068,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15254,1000000,847,6013147,TL_15254,14424,00001202307120000003225,2023-07-12,2023-07-12,2023-07-26,ABHINANDANSTOCKBROKINGPVTLTD,1000000,1,5898161,Paid,TL_15254
16069,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15266,1000000,847,6013147,TL_15266,14425,00001202307120000003225,2023-07-12,2023-07-12,2023-07-26,ABHINANDANSTOCKBROKINGPVTLTD,1000000,1,5898161,Paid,TL_15266
16070,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15268,1000000,847,6013147,TL_15268,14426,00001202307120000003225,2023-07-12,2023-07-12,2023-07-26,ABHINANDANSTOCKBROKINGPVTLTD,1000000,1,5898161,Paid,TL_15268
16071,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15264,1000000,847,6013147,TL_15264,14427,00001202307120000003225,2023-07-12,2023-07-12,2023-07-26,ABHINANDANSTOCKBROKINGPVTLTD,1000000,1,5898161,Paid,TL_15264
16072,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15248,1000000,847,6013147,TL_15248,14428,00001202307120000003225,2023-07-12,2023-07-12,2023-07-26,ABHINANDANSTOCKBROKINGPVTLTD,1000000,1,5898161,Paid,TL_15248
16073,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15250,1000000,847,6013147,TL_15250,14429,00001202307120000003225,2023-07-12,2023-07-12,2023-07-26,ABHINANDANSTOCKBROKINGPVTLTD,1000000,1,5898161,Paid,TL_15250
16074,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15260,1000000,847,6013147,TL_15260,14430,00001202307120000003225,2023-07-12,2023-07-12,2023-07-26,ABHINANDANSTOCKBROKINGPVTLTD,1000000,1,5898161,Paid,TL_15260
16075,2023-07-15,BHARAT RASHTRA SAMITHI,*******7477,TL,15256,1000000,847,6013147,TL_15256,14431,00001202307120000003225,2023-07-12,2023-07-12,2023-07-26,ABHINANDANSTOCKBROKINGPVTLTD,1000000,1,5898161,Paid,TL_15256
